YEAR,Month,CBOT Ethanol,Annual CA Margin,CA gas price minus crude price & taxes,Annual US margin,US gas price (w/out CA) minus crude price & taxes,Brent Crude,U.S. Regular All Formulations Retail Gasoline Prices (Dollars per Gallon),U.S. Regular Conventional Retail Gasoline Prices (Dollars per Gallon),U.S. Regular Reformulated Retail Gasoline Prices (Dollars per Gallon),CA Regular All Formulations Retail Gasoline Prices (Dollars per Gallon),US price without CA,CA price real,US price without CA real,National Average State Excise Gasoline,US state excise tax without CA,FEDERAL EXCISE GASOLINE,CA STATE EXCISE GASOLINE,CA UST,CA GASOLINE SALES TAX (assumes 1% local sales tax),CA SALES TAX IN CENTS,CA cap and trade cost (CAX),LCFS CREDIT PRICE,LCFS,TOT CA GAS TAXES,TOT CA TAXES AND FEES,CARB gasoline cost,Unexplained Differential,Explained Differential,Quantity,Daily Usage,Annual Average Daily Usage,Extra Payment,CPI,Current Period Deflator,REAL ($current month) Unexplained Differential,Price Spike Calculation,Price Spike Cost Calculation,Annual Average Unexplaied,REAL ($current month) Extra Payment in $mil,Days in Month,Daily Excess Payment (millions),Aggregate Extra Payment Since 2/2015,Aggregate Extra Payment Since 2/2015 (in billions),REAL CA Retail Gas Price,,Monthly average distribution and retailing MGS,Annual average distribution and retailing MGS
2011,10,2.595714,0.505194996,0.588111323,0.61887729,0.557911116,109.55,3.448,3.4,3.549,3.844,3.404,5.223399437,4.625507722,0.21,0.180222491,0.184,0.357,0.02,0.0325,0.120997579,0,,0,0.497997579,0.681997579,0.1,0.022224913,0.417775087,1233852207,39.8016841,40.00415615,27422257.42,226.421,0.735919212,0.030200207,,,-0.113682294,37.26259208,31,1.202019099,-2567.647868,-2.567647868,5.079076057,,-0.258334392,-0.275310177
2011,11,2.802857,0.505194996,0.490831205,0.61887729,0.428290597,110.77,3.384,3.33,3.497,3.8,3.337777778,5.167969765,4.539351221,0.21,0.180376379,0.184,0.357,0.02,0.0325,0.119612591,0,,0,0.496612591,0.680612591,0.1,0.04598601,0.416236212,1169249871,38.9749957,40.00415615,53769136.52,226.23,0.735298419,0.062540608,,,-0.113682294,73.12559785,30,2.437519928,-2494.52227,-2.49452227,5.025177916,,-0.14096916,-0.275310177
2011,12,2.439048,0.505194996,0.322846241,0.61887729,0.374831249,107.87,3.266,3.22,3.361,3.6,3.228888889,4.908077209,4.402121102,0.21,0.181075868,0.184,0.357,0.02,0.0325,0.113317191,0,,0,0.490317191,0.674317191,0.1,-0.038130213,0.409241324,1233735965,39.79793435,40.00415615,-47042614.56,225.672,0.733484794,-0.051985008,,,-0.113682294,-64.13577344,31,-2.068895917,-2558.658043,-2.558658043,4.772466234,,-0.199575565,-0.275310177
2012,1,2.133,0.75502308,0.34614136,0.697469596,0.419188745,110.69,3.38,3.33,3.486,3.699,3.344555556,5.020956164,4.539839641,0.223,0.195174065,0.184,0.357,0.02,0.0325,0.116433414,0,,0.01,0.493433414,0.687433414,0.1,-0.053814904,0.408259349,1165769473,37.60546687,39.63290594,-62735772.85,226.665,0.736712267,-0.073047385,,,0.057553483,-85.15641131,31,-2.74698101,-2643.814455,-2.643814455,4.882226325,,-0.229183744,-0.144148149
2012,2,2.0925,0.75502308,0.432189959,0.697469596,0.395068307,119.33,3.579,3.517,3.711,3.98,3.534444444,5.378698251,4.77656034,0.223,0.194191283,0.184,0.357,0.02,0.0325,0.12527845,0,,0.01,0.50227845,0.69627845,0.1,0.027468388,0.418087167,1154582904,39.81320359,39.63290594,31714531.75,227.663,0.739955992,0.037121652,,,0.057553483,42.86002423,29,1.47793187,-2600.954431,-2.600954431,5.23008394,,-0.331219639,-0.144148149
2012,3,2.160909,0.75502308,0.734653775,0.697469596,0.546074722,125.45,3.852,3.774,4.017,4.367,3.794777778,5.857219332,5.089728821,0.223,0.192837772,0.184,0.357,0.02,0.0325,0.137460048,0,,0.01,0.514460048,0.708460048,0.1,0.140599946,0.431622276,1237090205,39.90613565,39.63290594,173934816.3,229.392,0.745575631,0.188579053,,,0.057553483,233.2892989,31,7.525461255,-2367.665132,-2.367665132,5.695383405,,-0.096655981,-0.144148149
2012,4,2.1505,0.75502308,0.757366824,0.697469596,0.81623338,119.75,3.9,3.837,4.032,4.245,3.861666667,5.676438686,5.163843123,0.223,0.193264461,0.184,0.357,0.02,0.0325,0.133619855,0,,0.01,0.510619855,0.704619855,0.1,-0.044022061,0.427355394,1183756696,39.45855653,39.63290594,-52111409.25,230.085,0.747828037,-0.058866556,,,0.057553483,-69.68367948,30,-2.322789316,-2437.348811,-2.437348811,5.519597757,,-0.182007781,-0.144148149
2012,5,2.105,0.75502308,1.140997427,0.697469596,0.860704307,110.34,3.732,3.643,3.919,4.307,3.668111111,5.76611186,4.91078221,0.223,0.193047619,0.184,0.357,0.02,0.0325,0.135571429,0,,0.01,0.512571429,0.706571429,0.1,0.209365079,0.42952381,1277903245,41.22268532,39.63290594,267548314.3,229.815,0.746950476,0.28029312,,,0.057553483,358.1874874,31,11.55443508,-2079.161324,-2.079161324,5.606793247,,-0.254337445,-0.144148149
2012,6,2.018095,0.75502308,1.342856538,0.697469596,1.094943544,95.16,3.539,3.465,3.695,4.085,3.478333333,5.476934761,4.663550733,0.223,0.193824052,0.184,0.357,0.02,0.0325,0.128583535,0,,0.01,0.505583535,0.699583535,0.1,0.184907183,0.421759483,1230283199,41.00943997,39.63290594,227488200.9,229.478,0.74585515,0.247912994,,,0.057553483,305.003191,30,10.16677303,-1774.158133,-1.774158133,5.325606158,,0.153120367,-0.144148149
2012,7,2.402857,0.75502308,0.696076108,0.697469596,0.752470564,102.62,3.439,3.379,3.565,3.774,3.401777778,5.068223837,4.568354855,0.223,0.194578423,0.184,0.36,0.02,0.0325,0.118794189,0,,0.01,0.498794189,0.692794189,0.1,-0.041993543,0.414215765,1230261987,39.68587055,39.63290594,-51663059.87,229.104,0.744639566,-0.056394456,,,0.057553483,-69.37995537,31,-2.238063076,-1843.538088,-1.843538088,4.928187984,,-0.214618932,-0.144148149
2012,8,2.531304,0.75502308,0.721795932,0.697469596,0.782473663,113.36,3.722,3.668,3.834,4.063,3.684111111,5.426133775,4.920127918,0.223,0.193567662,0.184,0.36,0.02,0.0325,0.127891041,0,,0.01,0.507891041,0.701891041,0.1,-0.04543449,0.424323379,1255713656,40.50689213,39.63290594,-57052709.77,230.379,0.748783603,-0.060677731,,,0.057553483,-76.19385564,31,-2.457866311,-1919.731944,-1.919731944,5.276208812,,-0.23211157,-0.144148149
2012,9,2.398421,0.75502308,0.865891239,0.697469596,0.967974906,112.86,3.849,3.801,3.949,4.165,3.813888889,5.537644561,5.070818983,0.223,0.193210923,0.184,0.36,0.02,0.0325,0.131101695,0,,0.01,0.511101695,0.705101695,0.1,-0.076779661,0.427890772,1194012527,39.80041757,39.63290594,-91675877.07,231.407,0.752124835,-0.102083667,,,0.057553483,-121.889177,30,-4.062972566,-2041.621121,-2.041621121,5.384638537,,-0.111757122,-0.144148149
2012,10,2.296522,0.75502308,1.221127995,0.697469596,0.817486738,111.71,3.746,3.653,3.939,4.412,3.672,5.868329833,4.884067803,0.223,0.192347054,0.184,0.36,0.02,0.0325,0.138876513,0,,0.01,0.518876513,0.712876513,0.1,0.303470541,0.436529459,1220857664,39.38250529,39.63290594,370494335.5,231.317,0.751832314,0.403641257,,,0.057553483,492.7885226,31,15.89640396,-1548.832598,-1.548832598,5.706186921,,0.057936774,-0.144148149
2012,11,2.309524,0.75502308,0.579335572,0.697469596,0.551212233,109.06,3.452,3.38,3.603,3.846,3.408222222,5.139855469,4.554802296,0.223,0.194326607,0.184,0.36,0.02,0.0325,0.121060533,0,,0.01,0.501060533,0.695060533,0.1,0.021043853,0.416733925,1162560411,38.7520137,39.63290594,24464749.89,230.221,0.748270068,0.028123339,,,0.057553483,32.69508022,30,1.089836007,-1516.137518,-1.516137518,4.997840423,,-0.131330979,-0.144148149
2012,12,2.26,0.75502308,0.221844228,0.697469596,0.365804046,109.49,3.31,3.256,3.424,3.58,3.28,4.797288252,4.395280857,0.223,0.195256928,0.184,0.36,0.02,0.0325,0.112687651,0,,0.01,0.492687651,0.686687651,0.1,-0.107430724,0.407430724,1192002207,38.4516841,39.63290594,-128057659.8,229.601,0.746254928,-0.143959818,,,0.057553483,-171.6004209,31,-5.535497448,-1687.737939,-1.687737939,4.664738394,,-0.157611739,-0.144148149
2013,1,2.187143,0.613992444,0.177210833,0.614717885,0.240042591,112.96,3.319,3.255,3.452,3.632,3.284222222,4.852618864,4.3879622,0.236,0.209519505,0.184,0.36,0.02,0.0325,0.114324455,0,,0.01,0.494324455,0.688324455,0.1,-0.047027172,0.39480495,1169694474,37.73207981,39.81265273,-55007423.74,230.28,0.748461831,-0.062831758,,,-0.000725441,-73.49395983,31,-2.370772898,-1761.231899,-1.761231899,4.718540212,,-0.241390202,-0.215017494
2013,2,2.331579,0.613992444,0.649936605,0.614717885,0.593045204,116.05,3.67,3.605,3.807,4.078,3.624666667,5.404246694,4.803480346,0.236,0.207959645,0.184,0.36,0.02,0.0325,0.128363196,0,,0.01,0.508363196,0.702363196,0.1,0.042929782,0.410403551,1097679113,39.20282546,39.81265273,47123125.12,232.166,0.754591755,0.056891401,,,-0.000725441,62.44850249,28,2.23030366,-1698.783396,-1.698783396,5.254926475,,-0.387100367,-0.215017494
2013,3,2.41875,0.613992444,0.973187592,0.614717885,0.882779921,108.47,3.711,3.648,3.845,4.144,3.662888889,5.477390522,4.841475117,0.236,0.207728814,0.184,0.36,0.02,0.0325,0.130440678,0,,0.01,0.510440678,0.704440678,0.1,0.068399247,0.412711864,1237136829,39.90763965,39.81265273,84619227.17,232.773,0.756564642,0.09040767,,,-0.000725441,111.8466585,31,3.607956726,-1586.936738,-1.586936738,5.326049327,,-0.067983236,-0.215017494
2013,4,2.478182,0.613992444,0.965398614,0.614717885,0.896849512,102.25,3.57,3.501,3.714,3.983,3.524111111,5.270065467,4.662891355,0.236,0.208291902,0.184,0.36,0.02,0.0325,0.125372881,0,,0.01,0.505372881,0.699372881,0.1,0.05180791,0.407080979,1207530235,40.25100783,39.81265273,62559617.26,232.531,0.755778088,0.068549103,,,-0.000725441,82.77511386,30,2.759170462,-1504.161624,-1.504161624,5.124452697,,-0.203379968,-0.215017494
2013,5,2.542045,0.613992444,0.981998904,0.614717885,0.94834137,102.56,3.615,3.565,3.72,4.005,3.571666667,5.289756616,4.717415077,0.236,0.208214958,0.184,0.36,0.02,0.0325,0.126065375,0,,0.01,0.506065375,0.700065375,0.1,0.025482916,0.407850417,1259306999,40.62280642,39.81265273,32090814.89,232.945,0.757123681,0.033657534,,,-0.000725441,42.38516864,31,1.367263504,-1461.776455,-1.461776455,5.143599777,,-0.317933732,-0.215017494
2013,6,2.57,0.613992444,0.965711441,0.614717885,0.951074694,102.92,3.626,3.576,3.731,4.003,3.584111111,5.274457881,4.722518885,0.236,0.208221953,0.184,0.36,0.02,0.0325,0.126002421,0,,0.01,0.506002421,0.700002421,0.1,0.011108421,0.407780468,1216894566,40.5631522,39.81265273,13517776.87,233.504,0.758940557,0.014636747,,,-0.000725441,17.81137765,30,0.593712588,-1443.965077,-1.443965077,5.128723748,,-0.377634821,-0.215017494
2013,7,2.452727,0.613992444,0.767241607,0.614717885,0.745523688,107.93,3.591,3.515,3.751,4.008,3.544666667,5.278966112,4.668706391,0.236,0.204315577,0.184,0.395,0.02,0.0325,0.126159806,0,,0.01,0.541159806,0.735159806,0.1,0.016489104,0.446844229,1241703883,40.05496397,39.81265273,20474584.61,233.596,0.759239577,0.02171792,,,-0.000725441,26.96722513,31,0.869910488,-1416.997852,-1.416997852,5.133107416,,-0.181171557,-0.215017494
2013,8,2.285909,0.613992444,0.485997681,0.614717885,0.633405831,111.28,3.574,3.515,3.697,3.871,3.541,5.092396606,4.658273413,0.236,0.204794727,0.184,0.395,0.02,0.0325,0.121847458,0,,0.01,0.536847458,0.730847458,0.1,-0.112052731,0.442052731,1275028439,41.12994965,39.81265273,-142870418.3,233.877,0.760152891,-0.147408149,,,-0.000725441,-187.9495823,31,-6.062889753,-1604.947435,-1.604947435,4.951692856,,-0.051036204,-0.215017494
2013,9,2.344,0.613992444,0.56569878,0.614717885,0.551219011,111.6,3.532,3.474,3.656,3.942,3.486444444,5.179774767,4.581176297,0.236,0.204546408,0.184,0.395,0.02,0.0325,0.124082324,0,,0.01,0.539082324,0.733082324,0.1,0.011019639,0.444535916,1196126013,39.8708671,39.81265273,13180877.45,234.149,0.761036952,0.014479769,,,-0.000725441,17.31962873,30,0.577320958,-1587.627806,-1.587627806,5.036656744,,-0.248796677,-0.215017494
2013,10,2.084609,0.613992444,0.441411666,0.614717885,0.379954764,109.08,3.344,3.285,3.468,3.781,3.295444444,4.98104892,4.341383229,0.236,0.205109497,0.184,0.395,0.02,0.0325,0.119014528,0,,0.01,0.534014528,0.728014528,0.1,0.046650525,0.438905031,1242839671,40.09160229,39.81265273,57979122.67,233.546,0.759077066,0.061456902,,,-0.000725441,76.38107546,31,2.46390566,-1511.24673,-1.51124673,4.843421724,,-0.161863898,-0.215017494
2013,11,2.11413,0.613992444,0.244099209,0.614717885,0.30002438,107.79,3.243,3.186,3.362,3.594,3.204,4.744387173,4.22955384,0.236,0.205763519,0.184,0.395,0.02,0.0325,0.113128329,0,,0.01,0.528128329,0.722128329,0.1,-0.04236481,0.43236481,1172066456,39.06888187,39.81265273,-49654373.1,233.069,0.757526709,-0.05592517,,,-0.000725441,-65.54801637,30,-2.184933879,-1576.794747,-1.576794747,4.61329898,,-0.16796867,-0.215017494
2013,12,2.27531,0.613992444,0.15001639,0.614717885,0.254353648,110.76,3.276,3.209,3.418,3.594,3.240666667,4.744794331,4.278324104,0.236,0.205763519,0.184,0.395,0.02,0.0325,0.113128329,0,,0.01,0.528128329,0.722128329,0.1,-0.079031477,0.43236481,1216937753,39.25605655,39.81265273,-96176388.03,233.049,0.757461704,-0.104337258,,,-0.000725441,-126.9719479,31,-4.095869287,-1703.766695,-1.703766695,4.613694888,,-0.173950596,-0.215017494
2014,1,2.019929,0.740639956,0.271263637,0.708555307,0.378656544,108.12,3.313,3.252,3.438,3.618,3.279111111,4.758775278,4.313032861,0.242,0.212346247,0.184,0.395,0.014,0.0325,0.113883777,0,,0.01,0.522883777,0.716883777,0.1,-0.081648641,0.42053753,1174580507,37.88969377,40.27644114,-95902902.58,233.916,0.760279649,-0.107392907,,,0.032084648,-126.1416147,31,-4.069084345,-1829.908309,-1.829908309,4.62728954,,-0.126953654,-0.116873667
2014,2,1.977632,0.740639956,0.320615824,0.708555307,0.407020129,108.9,3.356,3.305,3.464,3.677,3.320333333,4.818559709,4.351162475,0.242,0.212139898,0.184,0.395,0.014,0.0325,0.11574092,0,,0.01,0.52474092,0.71874092,0.1,-0.065934356,0.422601022,1107924666,39.56873807,40.27644114,-73050298.98,234.781,0.763091094,-0.086404305,,,0.032084648,-95.7294608,28,-3.418909314,-1925.63777,-1.92563777,4.685422117,,-0.241087299,-0.116873667
2014,3,2.694191,0.740639956,0.688299836,0.708555307,0.668713727,107.48,3.533,3.474,3.658,3.935,3.488333333,5.123661662,4.542068555,0.242,0.211237557,0.184,0.395,0.014,0.0325,0.123861985,0,,0.01,0.532861985,0.726861985,0.1,0.015042238,0.431624428,1246115090,40.19726097,40.27644114,18744360.21,236.293,0.768005434,0.019586109,,,0.032084648,24.40654633,31,0.787307946,-1901.231224,-1.901231224,4.982094053,,-0.183450879,-0.116873667
2014,4,2.624714,0.740639956,0.961386497,0.708555307,0.810807292,107.76,3.661,3.59,3.809,4.161,3.605444444,5.400127518,4.679129959,0.242,0.210447135,0.184,0.395,0.014,0.0325,0.130975787,0,,0.01,0.539975787,0.733975787,0.1,0.116026903,0.439528652,1210319338,40.34397793,40.27644114,140429604.9,237.072,0.77053736,0.150579205,,,0.032084648,182.2489243,30,6.074964143,-1718.9823,-1.7189823,5.250921113,,-0.25703346,-0.116873667
2014,5,2.253714,0.740639956,0.915317272,0.708555307,0.76858842,109.54,3.673,3.601,3.824,4.171,3.617666667,5.39426541,4.678651202,0.242,0.21041216,0.184,0.395,0.014,0.0325,0.131290557,0,,0.01,0.540290557,0.734290557,0.1,0.113454937,0.439878397,1272686261,41.05439552,40.27644114,144392539.3,237.9,0.773228546,0.146728852,,,0.032084648,186.7397938,31,6.023864317,-1532.242506,-1.532242506,5.245220975,,-0.138477324,-0.116873667
2014,6,2.163929,0.740639956,0.77233515,0.708555307,0.732312819,111.8,3.692,3.626,3.831,4.114,3.645111111,5.310659403,4.705382498,0.242,0.210611515,0.184,0.395,0.014,0.0325,0.129496368,0,,0.01,0.538496368,0.732496368,0.1,0.031004036,0.437884853,1217309896,40.57699653,40.27644114,37741519.25,238.343,0.774668396,0.040022332,,,0.032084648,48.71958047,30,1.623986016,-1483.522925,-1.483522925,5.163925016,,-0.265694178,-0.116873667
2014,7,2.089177,0.740639956,0.907441442,0.708555307,0.774613213,106.77,3.611,3.539,3.763,4.061,3.561,5.244289322,4.59859992,0.242,0.214685768,0.184,0.36,0.014,0.0325,0.127828087,0,,0.01,0.501828087,0.695828087,0.1,0.102857681,0.397142319,1250901273,40.35165397,40.27644114,128664804,238.25,0.774366125,0.132828229,,,0.032084648,166.1550007,31,5.359838732,-1317.367925,-1.317367925,5.099388751,,-0.059592792,-0.116873667
2014,8,2.101695,0.740639956,0.882481209,0.708555307,0.778621492,101.61,3.487,3.425,3.616,3.912,3.439777778,5.060327229,4.449489046,0.242,0.215206887,0.184,0.36,0.014,0.0325,0.123138015,0,,0.01,0.497138015,0.691138015,0.1,0.080291095,0.391931127,1285170048,41.45709832,40.27644114,103187710.4,237.852,0.773072535,0.103859717,,,0.032084648,133.4773979,31,4.305722512,-1183.890527,-1.183890527,4.920509561,,-0.074811102,-0.116873667
2014,9,1.716533,0.740639956,0.848023809,0.708555307,0.821257206,97.09,3.406,3.354,3.516,3.773,3.365222222,4.876855044,4.349774972,0.242,0.215693032,0.184,0.36,0.014,0.0325,0.118762712,0,,0.01,0.492762712,0.686762712,0.1,0.020708098,0.38706968,1222879913,40.76266377,40.27644114,25323516.99,238.031,0.773654326,0.026766603,,,0.032084648,32.73234073,30,1.091078024,-1151.158186,-1.151158186,4.742106742,,-0.044185044,-0.116873667
2014,10,1.601643,0.740639956,0.853140101,0.708555307,0.818444691,87.43,3.171,3.12,3.277,3.536,3.130444444,4.582028008,4.056500034,0.242,0.216521926,0.184,0.36,0.014,0.0325,0.111302663,0,,0.01,0.485302663,0.679302663,0.1,0.026774818,0.378780737,1271773798,41.02496123,40.27644114,34051512.49,237.433,0.771710691,0.034695409,,,0.032084648,44.12471265,31,1.423377828,-1107.033473,-1.107033473,4.455425825,,-0.028523317,-0.116873667
2014,11,2.152642,0.740639956,0.664699128,0.708555307,0.7470024,79.44,2.912,2.875,2.99,3.185,2.881666667,4.149599769,3.754399791,0.242,0.217749529,0.184,0.36,0.014,0.0325,0.100254237,0,,0.01,0.474254237,0.668254237,0.1,-0.063171375,0.366504708,1194414902,39.81383007,40.27644114,-75452831.4,236.151,0.767543902,-0.082303272,,,0.032084648,-98.30425486,30,-3.276808495,-1205.337728,-1.205337728,4.034945649,,-0.045646657,-0.116873667
2014,12,1.86997,0.740639956,0.802675562,0.708555307,0.796625754,62.34,2.543,2.488,2.657,2.867,2.507,3.756591473,3.284888323,0.242,0.218861716,0.184,0.36,0.014,0.0325,0.090244552,0,,0.01,0.464244552,0.658244552,0.1,0.004617164,0.355382836,1248556730,40.27602355,40.27644114,5764791.66,234.812,0.763191851,0.006049808,,,0.032084648,7.553528844,31,0.243662221,-1197.784199,-1.197784199,3.652796237,,0.062971698,-0.116873667
2015,1,1.320812,1.384487471,0.732738058,0.872752548,0.674479225,47.76,2.116,2.046,2.262,2.547,2.068111111,3.353079013,2.722630532,0.247,0.225536454,0.184,0.36,0.02,0.0325,0.080171913,0.09,,0.01,0.460171913,0.744171913,0.1,0.04425343,0.434635459,1216497576,39.24185729,41.38508591,53834190.55,233.707,0.759600352,0.058258833,0,0,0.511734924,70.87172931,31,2.286184816,-1126.91247,-1.12691247,3.260432892,,0.077469871,0.039619946
2015,2,1.311579,1.384487471,0.606139271,0.872752548,0.469492082,58.1,2.216,2.152,2.351,2.706,2.161555556,3.546994853,2.833343101,0.247,0.224980361,0.184,0.36,0.02,0.0325,0.085176755,0.09,,0.01,0.465176755,0.749176755,0.1,0.10424805,0.440196395,1148447060,41.01596643,41.38508591,119723366,234.722,0.762899331,0.13664719,0,0,0.511734924,156.9320632,28,5.604716541,156.9320632,0.156932063,3.448990806,,-0.29551075,0.039619946
2015,3,1.407659,1.384487471,1.469261357,0.872752548,0.806263679,55.89,2.464,2.352,2.697,3.338,2.366888889,4.34952629,3.084135844,0.247,0.222769976,0.184,0.36,0.02,0.0325,0.105070218,0.09,,0.01,0.485070218,0.769070218,0.1,0.508810869,0.462300242,1287581812,41.53489716,41.38508591,655135620.6,236.119,0.767439895,0.662997679,0.262997679,338631027.5,0.511734924,853.6637523,31,27.5375404,1010.595816,1.010595816,4.229348168,,0.192866617,0.039619946
2015,4,1.502367,1.384487471,1.191780018,0.872752548,0.716474663,59.52,2.469,2.369,2.679,3.21,2.386666667,4.174252258,3.103597733,0.247,0.223217649,0.184,0.36,0.02,0.0325,0.101041162,0.09,,0.01,0.481041162,0.765041162,0.1,0.36550982,0.457823514,1254633595,41.82111983,41.38508591,458580899.2,236.599,0.769000003,0.475305355,0.075305355,94480628.6,0.511734924,596.3340666,30,19.87780222,1606.929882,1.606929882,4.058916986,,-0.031476775,0.039619946
2015,5,1.56109,1.384487471,1.723307319,0.872752548,0.853735535,64.08,2.718,2.578,3.014,3.752,2.603111111,4.854320103,3.367893016,0.247,0.221322034,0.184,0.36,0.02,0.0325,0.118101695,0.09,,0.01,0.498101695,0.782101695,0.1,0.672109228,0.476779661,1278463759,41.24076642,41.38508591,859267289.9,237.805,0.772919775,0.869571785,0.469571785,600330508.9,0.511734924,1111.716013,31,35.86180686,2718.645895,2.718645895,4.720194445,,0.139239643,0.039619946
2015,6,1.436795,1.384487471,1.539262709,0.872752548,1.08025921,61.48,2.802,2.7,3.014,3.545,2.719444444,4.570494619,3.506123047,0.247,0.222046005,0.184,0.36,0.02,0.0325,0.111585956,0.09,,0.01,0.491585956,0.775585956,0.1,0.356015604,0.469539952,1262121393,42.0707131,41.38508591,449334910,238.638,0.775627212,0.459003499,0.059003499,74469577.81,0.511734924,579.318135,30,19.3106045,3297.96403,3.29796403,4.444211106,,0.179847209,0.039619946
2015,7,1.480477,1.384487471,2.030947642,0.872752548,1.183226256,56.56,2.794,2.666,3.061,3.755,2.687222222,4.840918673,3.464347333,0.247,0.227978208,0.184,0.3,0.02,0.0325,0.118196126,0.09,,0.01,0.438196126,0.722196126,0.1,0.65755986,0.410217918,1279082202,41.26071619,41.38508591,841073113.8,238.654,0.775679216,0.847721386,0.447721386,572672456.6,0.511734924,1084.305337,31,34.97759153,4382.269367,4.382269367,4.707163299,,-0.181613998,0.039619946
2015,8,1.413962,1.384487471,2.07608007,0.872752548,1.299213207,46.52,2.636,2.522,2.876,3.54,2.535555556,4.570214925,3.273455888,0.247,0.228730159,0.184,0.3,0.02,0.0325,0.111428571,0.09,,0.01,0.431428571,0.715428571,0.1,0.601746032,0.402698413,1315596270,42.43858935,41.38508591,791654834.9,238.316,0.77458064,0.776866863,0.376866863,495804639.3,0.511734924,1022.043147,31,32.96913378,5404.312514,5.404312514,4.44393914,,0.154743292,0.039619946
2015,9,1.420962,1.384487471,1.521705652,0.872752548,0.935919806,47.62,2.365,2.275,2.555,3.122,2.280888889,4.036852474,2.949267122,0.247,0.23019209,0.184,0.3,0.02,0.0325,0.098271186,0.09,,0.01,0.418271186,0.702271186,0.1,0.453032015,0.388079096,1264298745,42.1432915,41.38508591,572767808.1,237.945,0.773374806,0.585785846,0.185785846,234888811.8,0.511734924,740.6083098,30,24.68694366,6144.920824,6.144920824,3.925313581,,0.181017777,0.039619946
2015,10,1.4803,1.384487471,1.210329015,0.872752548,0.835270913,48.43,2.29,2.23,2.414,2.893,2.223,3.742430575,2.875707973,0.247,0.230993005,0.184,0.3,0.02,0.0325,0.091062954,0.09,,0.01,0.411062954,0.695062954,0.1,0.289930051,0.380069949,1303962044,42.06329174,41.38508591,378057782.1,237.838,0.773027032,0.375058102,0,0,0.511734924,489.0615287,31,15.77617835,6633.982353,6.633982353,3.639026606,,-0.033918758,0.039619946
2015,11,1.40207,1.384487471,1.182862384,0.872752548,0.794050948,44.27,2.158,2.088,2.304,2.766,2.090444444,3.585709652,2.709951852,0.247,0.231437181,0.184,0.3,0.02,0.0325,0.087065375,0.09,,0.01,0.407065375,0.691065375,0.1,0.299927361,0.375628195,1224602888,40.82009627,41.38508591,367291912.2,237.336,0.771395419,0.388811436,0,0,0.511734924,476.1396076,30,15.87132025,7110.121961,7.110121961,3.486635909,,0.131124678,0.039619946
2015,12,1.331755,1.384487471,1.329436158,0.872752548,0.824645049,38.01,2.038,1.946,2.23,2.724,1.961777778,3.543370908,2.551874562,0.247,0.231584073,0.184,0.3,0.02,0.0325,0.085743341,0.09,,0.01,0.405743341,0.689743341,0.1,0.388062954,0.374159268,1270061496,40.96972568,41.38508591,492863815.9,236.525,0.768759487,0.504791109,0.104791109,133091153,0.511734924,641.1157514,31,20.68115327,7751.237712,7.751237712,3.445466991,,-0.038349455,0.039619946
2016,1,1.234737,1.134969742,1.580550313,0.7847509,0.907890411,30.7,1.949,1.843,2.17,2.768,1.858,3.594663628,2.412891987,0.253,0.238096852,0.184,0.3,0.02,0.0325,0.087128329,0.1,105,0.023,0.407128329,0.714128329,0.1,0.517968523,0.392031477,1221372599,39.3991161,42.31919248,632632561.1,236.916,0.770030325,0.672659902,0.272659902,333019333.7,0.350218842,821.5683733,31,26.50220559,8572.806085,8.572806085,3.495342484,,0.338330241,0.223857488
2016,2,1.30019,1.134969742,1.094395359,0.7847509,0.642503388,32.18,1.764,1.681,1.936,2.423,1.690777778,3.144041538,2.193923056,0.253,0.239303471,0.184,0.3,0.02,0.0325,0.076268765,0.1,122,0.027,0.396268765,0.707268765,0.1,0.348256928,0.383965295,1224425194,42.22155841,42.31919248,426414556.2,237.111,0.770664118,0.451891971,0.051891971,63537836.89,0.350218842,553.3079145,29,19.07958326,9126.114,9.126114,3.057171156,,0.47164015,0.223857488
2016,3,1.274711,1.134969742,1.158078855,0.7847509,0.718974982,38.21,1.969,1.895,2.124,2.625,1.896111111,3.39154912,2.449811036,0.253,0.238596987,0.184,0.3,0.02,0.0325,0.082627119,0.1,116,0.025,0.402627119,0.711627119,0.1,0.339858757,0.389030132,1300298942,41.94512716,42.31919248,441917982.2,238.132,0.773982598,0.439103874,0.039103874,50846725.56,0.350218842,570.9663024,31,18.41826782,9697.080302,9.697080302,3.297840063,,0.024226655,0.223857488
2016,4,1.4484,1.134969742,1.225421583,0.7847509,0.797535772,41.58,2.113,2.027,2.293,2.768,2.040222222,3.559432285,2.62356678,0.253,0.238096852,0.184,0.3,0.02,0.0325,0.087128329,0.1,119,0.026,0.407128329,0.717128329,0.1,0.332746301,0.395031477,1274448751,42.48162503,42.31919248,424068107.4,239.261,0.777652102,0.427885811,0.027885811,35539037.43,0.350218842,545.3185378,30,18.17728459,10242.39884,10.24239884,3.46108459,,0.217032816,0.223857488
