state,gasoline sales,date
South Carolina,248349127.0,2008-09-01
South Carolina,115960147.0,2008-10-01
South Carolina,307143422.0,2008-11-01
South Carolina,218037657.0,2008-12-01
South Carolina,200792157.0,2009-01-01
South Carolina,178271383.0,2009-02-01
South Carolina,253481940.0,2009-03-01
South Carolina,231280463.0,2009-04-01
South Carolina,232690450.0,2009-05-01
South Carolina,193209894.0,2009-06-01
South Carolina,286069255.0,2009-07-01
South Carolina,239827210.0,2009-08-01
South Carolina,228231374.0,2009-09-01
South Carolina,230785234.0,2009-10-01
South Carolina,217351769.0,2009-11-01
South Carolina,230444544.0,2009-12-01
South Carolina,215386178.0,2010-01-01
South Carolina,162850549.0,2010-02-01
South Carolina,250249500.0,2010-03-01
South Carolina,225065879.0,2010-04-01
South Carolina,229093714.0,2010-05-01
South Carolina,226358147.0,2010-06-01
South Carolina,238465500.0,2010-07-01
South Carolina,232469721.0,2010-08-01
South Carolina,214473186.0,2010-09-01
South Carolina,220823777.0,2010-10-01
South Carolina,211343882.0,2010-11-01
South Carolina,218503386.0,2010-12-01
South Carolina,191447128.0,2011-01-01
South Carolina,195472625.0,2011-02-01
South Carolina,220582446.0,2011-03-01
South Carolina,219694579.0,2011-04-01
South Carolina,225530916.0,2011-05-01
South Carolina,225374736.0,2011-06-01
South Carolina,230114324.0,2011-07-01
South Carolina,231429399.0,2011-08-01
South Carolina,182043372.0,2011-09-01
South Carolina,217839994.0,2011-10-01
South Carolina,176005996.0,2011-11-01
South Carolina,280089508.0,2011-12-01
South Carolina,199649760.0,2012-01-01
South Carolina,201209776.0,2012-02-01
South Carolina,230413792.0,2012-03-01
South Carolina,220968896.0,2012-04-01
South Carolina,226228432.0,2012-05-01
South Carolina,227294944.0,2012-06-01
South Carolina,234350464.0,2012-07-01
South Carolina,231151008.0,2012-08-01
South Carolina,209280352.0,2012-09-01
South Carolina,232117904.0,2012-10-01
South Carolina,211534160.0,2012-11-01
South Carolina,215878848.0,2012-12-01
South Carolina,213824928.0,2013-01-01
South Carolina,196444080.0,2013-02-01
South Carolina,227429024.0,2013-03-01
South Carolina,222706720.0,2013-04-01
South Carolina,232578944.0,2013-05-01
South Carolina,225357824.0,2013-06-01
South Carolina,233911264.0,2013-07-01
South Carolina,227930352.0,2013-08-01
South Carolina,217587632.0,2013-09-01
South Carolina,235370560.0,2013-10-01
South Carolina,212721888.0,2013-11-01
South Carolina,217977808.0,2013-12-01
South Carolina,203982480.0,2014-01-01
South Carolina,187523776.0,2014-02-01
South Carolina,228783184.0,2014-03-01
South Carolina,211657888.0,2014-04-01
South Carolina,249140880.0,2014-05-01
South Carolina,239840848.0,2014-06-01
South Carolina,237460528.0,2014-07-01
South Carolina,233580112.0,2014-08-01
South Carolina,211366864.0,2014-09-01
South Carolina,225761712.0,2014-10-01
South Carolina,226484976.0,2014-11-01
South Carolina,230345920.0,2014-12-01
South Carolina,219872720.0,2015-01-01
South Carolina,194770320.0,2015-02-01
South Carolina,236893664.0,2015-03-01
South Carolina,241381456.0,2015-04-01
South Carolina,245381936.0,2015-05-01
South Carolina,243512352.0,2015-06-01
South Carolina,252866416.0,2015-07-01
South Carolina,247849344.0,2015-08-01
South Carolina,235026640.0,2015-09-01
South Carolina,239774816.0,2015-10-01
South Carolina,227937088.0,2015-11-01
South Carolina,233262240.0,2015-12-01
South Carolina,221632592.0,2016-01-01
South Carolina,226234576.0,2016-02-01
South Carolina,243672928.0,2016-03-01
South Carolina,239963280.0,2016-04-01
South Carolina,254271728.0,2016-05-01
South Carolina,247749520.0,2016-06-01
South Carolina,257028768.0,2016-07-01
South Carolina,257820544.0,2016-08-01
South Carolina,213543600.0,2016-09-01
South Carolina,255179248.0,2016-10-01
South Carolina,233185216.0,2016-11-01
South Carolina,234516288.0,2016-12-01
South Carolina,223234992.0,2017-01-01
South Carolina,214581776.0,2017-02-01
South Carolina,238108160.0,2017-03-01
South Carolina,256082432.0,2017-04-01
South Carolina,255887696.0,2017-05-01
South Carolina,239041584.0,2017-06-01
South Carolina,265059584.0,2017-07-01
South Carolina,256462192.0,2017-08-01
South Carolina,241959056.0,2017-09-01
South Carolina,209712992.0,2017-10-01
South Carolina,233019648.0,2017-11-01
South Carolina,273287232.0,2017-12-01
South Carolina,210009600.0,2018-01-01
South Carolina,210730256.0,2018-02-01
South Carolina,248472992.0,2018-03-01
South Carolina,240940352.0,2018-04-01
South Carolina,253176192.0,2018-05-01
South Carolina,243421216.0,2018-06-01
South Carolina,237122720.0,2018-07-01
South Carolina,266943744.0,2018-08-01
South Carolina,230572928.0,2018-09-01
South Carolina,244908752.0,2018-10-01
South Carolina,234837168.0,2018-11-01
South Carolina,234673344.0,2018-12-01
South Carolina,227256000.0,2019-01-01
South Carolina,212208592.0,2019-02-01
South Carolina,247223872.0,2019-03-01
South Carolina,246019904.0,2019-04-01
South Carolina,278087456.0,2019-05-01
South Carolina,225509328.0,2019-06-01
South Carolina,252428496.0,2019-07-01
South Carolina,257575440.0,2019-08-01
South Carolina,232567232.0,2019-09-01
South Carolina,246092000.0,2019-10-01
South Carolina,231461504.0,2019-11-01
South Carolina,234348032.0,2019-12-01
South Carolina,225624722.0,2020-01-01
South Carolina,216009396.0,2020-02-01
South Carolina,191767910.0,2020-03-01
South Carolina,137431899.0,2020-04-01
South Carolina,254443299.0,2020-05-01
South Carolina,211649030.0,2020-06-01
South Carolina,249014440.0,2020-07-01
South Carolina,231606653.0,2020-08-01
South Carolina,222859537.0,2020-09-01
South Carolina,182068342.0,2020-10-01
South Carolina,264300378.0,2020-11-01
South Carolina,194232392.0,2020-12-01
South Carolina,235317964.0,2021-01-01
South Carolina,194458637.0,2021-02-01
South Carolina,238190319.0,2021-03-01
South Carolina,242221635.0,2021-04-01
South Carolina,251919839.0,2021-05-01
South Carolina,244254911.0,2021-06-01
South Carolina,252161617.0,2021-07-01
South Carolina,224242307.0,2021-08-01
South Carolina,255946177.0,2021-09-01
South Carolina,239453878.0,2021-10-01
South Carolina,229313294.0,2021-11-01
South Carolina,233935506.0,2021-12-01
South Carolina,206346939.0,2022-01-01
South Carolina,210187891.0,2022-02-01
South Carolina,240467770.0,2022-03-01
South Carolina,235011838.0,2022-04-01
South Carolina,249597276.0,2022-05-01
South Carolina,236060052.0,2022-06-01
South Carolina,227211724.0,2022-07-01
South Carolina,257386820.0,2022-08-01
South Carolina,236391139.0,2022-09-01
South Carolina,234626245.0,2022-10-01
South Carolina,228665463.0,2022-11-01
South Carolina,213698348.0,2022-12-01
South Carolina,222451998.0,2023-01-01
South Carolina,225883457.0,2023-02-01
South Carolina,244531102.0,2023-03-01
South Carolina,212248017.0,2023-04-01
South Carolina,279040943.0,2023-05-01
South Carolina,240770975.0,2023-06-01
South Carolina,249328334.0,2023-07-01
South Carolina,253747806.0,2023-08-01
South Carolina,230950465.0,2023-09-01
South Carolina,242788785.0,2023-10-01
South Carolina,230509498.0,2023-11-01
South Carolina,230097992.0,2023-12-01
South Dakota,30351095.0,2000-01-01
South Dakota,32019510.0,2000-02-01
South Dakota,32421929.0,2000-03-01
South Dakota,32827349.0,2000-04-01
South Dakota,40984445.0,2000-05-01
South Dakota,40846077.0,2000-06-01
South Dakota,43525792.0,2000-07-01
South Dakota,46678639.0,2000-08-01
South Dakota,36860233.0,2000-09-01
South Dakota,36588858.0,2000-10-01
South Dakota,35612968.0,2000-11-01
South Dakota,35089718.0,2000-12-01
South Dakota,30641760.0,2001-01-01
South Dakota,29354208.0,2001-02-01
South Dakota,33810840.0,2001-03-01
South Dakota,35041369.0,2001-04-01
South Dakota,36546296.0,2001-05-01
South Dakota,40222059.0,2001-06-01
South Dakota,43604019.0,2001-07-01
South Dakota,44813091.0,2001-08-01
South Dakota,35794120.0,2001-09-01
South Dakota,38883953.0,2001-10-01
South Dakota,36284494.0,2001-11-01
South Dakota,34778658.0,2001-12-01
South Dakota,33017037.0,2002-01-01
South Dakota,31104339.0,2002-02-01
South Dakota,32863602.0,2002-03-01
South Dakota,34104976.0,2002-04-01
South Dakota,40057324.0,2002-05-01
South Dakota,40657588.0,2002-06-01
South Dakota,47989171.0,2002-07-01
South Dakota,46466976.0,2002-08-01
South Dakota,37472166.0,2002-09-01
South Dakota,39878059.0,2002-10-01
South Dakota,36301518.0,2002-11-01
South Dakota,35776338.0,2002-12-01
South Dakota,34176231.0,2003-01-01
South Dakota,30282336.0,2003-02-01
South Dakota,32639118.0,2003-03-01
South Dakota,34276791.0,2003-04-01
South Dakota,40937840.0,2003-05-01
South Dakota,41428938.0,2003-06-01
South Dakota,32777545.0,2003-07-01
South Dakota,45592008.0,2003-08-01
South Dakota,38387122.0,2003-09-01
South Dakota,39512639.0,2003-10-01
South Dakota,34537248.0,2003-11-01
South Dakota,36143638.0,2003-12-01
South Dakota,33308650.0,2004-01-01
South Dakota,30810249.0,2004-02-01
South Dakota,33682062.0,2004-03-01
South Dakota,35033291.0,2004-04-01
South Dakota,35716207.0,2004-05-01
South Dakota,41106185.0,2004-06-01
South Dakota,43805195.0,2004-07-01
South Dakota,43587590.0,2004-08-01
South Dakota,35777030.0,2004-09-01
South Dakota,37169565.0,2004-10-01
South Dakota,35176821.0,2004-11-01
South Dakota,36986443.0,2004-12-01
South Dakota,30736032.0,2005-01-01
South Dakota,28635867.0,2005-02-01
South Dakota,35431584.0,2005-03-01
South Dakota,32836892.0,2005-04-01
South Dakota,36347181.0,2005-05-01
South Dakota,41352025.0,2005-06-01
South Dakota,43405816.0,2005-07-01
South Dakota,46416163.0,2005-08-01
South Dakota,32439488.0,2005-09-01
South Dakota,34348841.0,2005-10-01
South Dakota,33513452.0,2005-11-01
South Dakota,36567237.0,2005-12-01
South Dakota,31069647.0,2006-01-01
South Dakota,29052766.0,2006-02-01
South Dakota,32512276.0,2006-03-01
South Dakota,33384525.0,2006-04-01
South Dakota,37187326.0,2006-05-01
South Dakota,40344316.0,2006-06-01
South Dakota,40986864.0,2006-07-01
South Dakota,41297900.0,2006-08-01
South Dakota,35253912.0,2006-09-01
South Dakota,37844087.0,2006-10-01
South Dakota,36015971.0,2006-11-01
South Dakota,33835087.0,2006-12-01
South Dakota,32620715.0,2007-01-01
South Dakota,29809239.0,2007-02-01
South Dakota,32445994.0,2007-03-01
South Dakota,33070742.0,2007-04-01
South Dakota,36795560.0,2007-05-01
South Dakota,39961726.0,2007-06-01
South Dakota,42837804.0,2007-07-01
South Dakota,42128423.0,2007-08-01
South Dakota,35345385.0,2007-09-01
South Dakota,38764005.0,2007-10-01
South Dakota,35754507.0,2007-11-01
South Dakota,33595700.0,2007-12-01
South Dakota,31795228.0,2008-01-01
South Dakota,31295610.0,2008-02-01
South Dakota,31255900.0,2008-03-01
South Dakota,31927444.0,2008-04-01
South Dakota,35418051.0,2008-05-01
South Dakota,36546649.0,2008-06-01
South Dakota,43323252.0,2008-07-01
South Dakota,40223911.0,2008-08-01
South Dakota,34593099.0,2008-09-01
South Dakota,36351222.0,2008-10-01
South Dakota,28416664.0,2008-11-01
South Dakota,40990345.0,2008-12-01
South Dakota,38757453.0,2009-01-01
South Dakota,27766034.0,2009-02-01
South Dakota,44403306.0,2009-03-01
South Dakota,27634687.0,2009-04-01
South Dakota,25887742.0,2009-05-01
South Dakota,84512292.0,2009-06-01
South Dakota,12670458.0,2009-07-01
South Dakota,21327526.0,2009-08-01
South Dakota,46421756.0,2009-09-01
South Dakota,41723721.0,2009-10-01
South Dakota,50606177.0,2009-11-01
South Dakota,27234088.0,2009-12-01
South Dakota,30310606.0,2010-01-01
South Dakota,30770993.0,2010-02-01
South Dakota,36391856.0,2010-03-01
South Dakota,28495310.0,2010-04-01
South Dakota,31725465.0,2010-05-01
South Dakota,36728572.0,2010-06-01
South Dakota,34420978.0,2010-07-01
South Dakota,52493121.0,2010-08-01
South Dakota,38665047.0,2010-09-01
South Dakota,47084682.0,2010-10-01
South Dakota,46461380.0,2010-11-01
South Dakota,31109170.0,2010-12-01
South Dakota,33241685.0,2011-01-01
South Dakota,47716671.0,2011-02-01
South Dakota,25100619.0,2011-03-01
South Dakota,27233221.0,2011-04-01
South Dakota,43227300.0,2011-05-01
South Dakota,26039389.0,2011-06-01
South Dakota,35361776.0,2011-07-01
South Dakota,46067463.0,2011-08-01
South Dakota,51059926.0,2011-09-01
South Dakota,41307002.0,2011-10-01
South Dakota,29434665.0,2011-11-01
South Dakota,43409358.0,2011-12-01
South Dakota,28783136.0,2012-01-01
South Dakota,52490912.0,2012-02-01
South Dakota,20385904.0,2012-03-01
South Dakota,39048728.0,2012-04-01
South Dakota,28348744.0,2012-05-01
South Dakota,37994864.0,2012-06-01
South Dakota,45465196.0,2012-07-01
South Dakota,61823860.0,2012-08-01
South Dakota,42328548.0,2012-09-01
South Dakota,18275060.0,2012-10-01
South Dakota,53127488.0,2012-11-01
South Dakota,37296544.0,2012-12-01
South Dakota,37383624.0,2013-01-01
South Dakota,29792704.0,2013-02-01
South Dakota,30367076.0,2013-03-01
South Dakota,36162524.0,2013-04-01
South Dakota,33594768.0,2013-05-01
South Dakota,42916564.0,2013-06-01
South Dakota,42567760.0,2013-07-01
South Dakota,44292860.0,2013-08-01
South Dakota,43921072.0,2013-09-01
South Dakota,35164028.0,2013-10-01
South Dakota,39677392.0,2013-11-01
South Dakota,36915888.0,2013-12-01
South Dakota,38555760.0,2014-01-01
South Dakota,32918224.0,2014-02-01
South Dakota,31732292.0,2014-03-01
South Dakota,35186536.0,2014-04-01
South Dakota,35004464.0,2014-05-01
South Dakota,41272096.0,2014-06-01
South Dakota,41686448.0,2014-07-01
South Dakota,48226396.0,2014-08-01
South Dakota,43192928.0,2014-09-01
South Dakota,39848308.0,2014-10-01
South Dakota,36279992.0,2014-11-01
South Dakota,38976584.0,2014-12-01
South Dakota,39911552.0,2015-01-01
South Dakota,37034152.0,2015-02-01
South Dakota,33704444.0,2015-03-01
South Dakota,36620320.0,2015-04-01
South Dakota,36138672.0,2015-05-01
South Dakota,39972416.0,2015-06-01
South Dakota,46789316.0,2015-07-01
South Dakota,47543584.0,2015-08-01
South Dakota,44553888.0,2015-09-01
South Dakota,42161160.0,2015-10-01
South Dakota,40566496.0,2015-11-01
South Dakota,37003488.0,2015-12-01
South Dakota,38227832.0,2016-01-01
South Dakota,34583096.0,2016-02-01
South Dakota,34686484.0,2016-03-01
South Dakota,35228748.0,2016-04-01
South Dakota,37368092.0,2016-05-01
South Dakota,44593252.0,2016-06-01
South Dakota,47915192.0,2016-07-01
South Dakota,47237732.0,2016-08-01
South Dakota,48035972.0,2016-09-01
South Dakota,42293832.0,2016-10-01
South Dakota,41271012.0,2016-11-01
South Dakota,39749420.0,2016-12-01
South Dakota,39749420.0,2017-01-01
South Dakota,34466640.0,2017-02-01
South Dakota,31642448.0,2017-03-01
South Dakota,38405524.0,2017-04-01
South Dakota,34779952.0,2017-05-01
South Dakota,45367812.0,2017-06-01
South Dakota,46824504.0,2017-07-01
South Dakota,47126524.0,2017-08-01
South Dakota,49178336.0,2017-09-01
South Dakota,38849704.0,2017-10-01
South Dakota,41392084.0,2017-11-01
South Dakota,38839556.0,2017-12-01
South Dakota,39462236.0,2018-01-01
South Dakota,36925852.0,2018-02-01
South Dakota,32754580.0,2018-03-01
South Dakota,36721136.0,2018-04-01
South Dakota,35060916.0,2018-05-01
South Dakota,45024580.0,2018-06-01
South Dakota,46258708.0,2018-07-01
South Dakota,49644636.0,2018-08-01
South Dakota,47897292.0,2018-09-01
South Dakota,40150492.0,2018-10-01
South Dakota,43399080.0,2018-11-01
South Dakota,41239372.0,2018-12-01
South Dakota,32776122.0,2019-01-01
South Dakota,37581968.0,2019-02-01
South Dakota,33266624.0,2019-03-01
South Dakota,35014884.0,2019-04-01
South Dakota,35519152.0,2019-05-01
South Dakota,42535368.0,2019-06-01
South Dakota,45432196.0,2019-07-01
South Dakota,50460704.0,2019-08-01
South Dakota,48319536.0,2019-09-01
South Dakota,40355220.0,2019-10-01
South Dakota,42284588.0,2019-11-01
South Dakota,39741056.0,2019-12-01
South Dakota,37363778.0,2020-01-01
South Dakota,36407853.0,2020-02-01
South Dakota,34444746.0,2020-03-01
South Dakota,34160149.0,2020-04-01
South Dakota,28210603.0,2020-05-01
South Dakota,35194791.0,2020-06-01
South Dakota,42683779.0,2020-07-01
South Dakota,48767349.0,2020-08-01
South Dakota,46239444.0,2020-09-01
South Dakota,41775720.0,2020-10-01
South Dakota,40377917.0,2020-11-01
South Dakota,35619281.0,2020-12-01
South Dakota,37596849.0,2021-01-01
South Dakota,33477044.0,2021-02-01
South Dakota,33896542.0,2021-03-01
South Dakota,41907911.0,2021-04-01
South Dakota,39468753.0,2021-05-01
South Dakota,43218594.0,2021-06-01
South Dakota,50366636.0,2021-07-01
South Dakota,51498343.0,2021-08-01
South Dakota,48194448.0,2021-09-01
South Dakota,44652271.0,2021-10-01
South Dakota,42187584.0,2021-11-01
South Dakota,41679736.0,2021-12-01
South Dakota,40654687.0,2022-01-01
South Dakota,36118377.0,2022-02-01
South Dakota,35831197.0,2022-03-01
South Dakota,37815569.0,2022-04-01
South Dakota,37437756.0,2022-05-01
South Dakota,43775435.0,2022-06-01
South Dakota,46939342.0,2022-07-01
South Dakota,46504719.0,2022-08-01
South Dakota,46648241.0,2022-09-01
South Dakota,42908701.0,2022-10-01
South Dakota,42607118.0,2022-11-01
South Dakota,40085644.0,2022-12-01
South Dakota,35774542.0,2023-01-01
South Dakota,34676756.0,2023-02-01
South Dakota,32318162.0,2023-03-01
South Dakota,35810415.0,2023-04-01
South Dakota,36087171.0,2023-05-01
South Dakota,44530003.0,2023-06-01
South Dakota,48198780.0,2023-07-01
South Dakota,48334980.0,2023-08-01
South Dakota,47856357.0,2023-09-01
South Dakota,41811363.0,2023-10-01
South Dakota,42574765.0,2023-11-01
South Dakota,40666430.0,2023-12-01
Tennessee,250240755.0,2000-01-01
Tennessee,232321559.0,2000-02-01
Tennessee,237584782.0,2000-03-01
Tennessee,244945595.0,2000-04-01
Tennessee,241868803.0,2000-05-01
Tennessee,245533529.0,2000-06-01
Tennessee,275138804.0,2000-07-01
Tennessee,250914257.0,2000-08-01
Tennessee,234986276.0,2000-09-01
Tennessee,252599568.0,2000-10-01
Tennessee,248366247.0,2000-11-01
Tennessee,242606018.0,2000-12-01
Tennessee,241126506.0,2001-01-01
Tennessee,223737748.0,2001-02-01
Tennessee,228119484.0,2001-03-01
Tennessee,251818549.0,2001-04-01
Tennessee,225413049.0,2001-05-01
Tennessee,272172393.0,2001-06-01
Tennessee,261504817.0,2001-07-01
Tennessee,237823541.0,2001-08-01
Tennessee,240245572.0,2001-09-01
Tennessee,258919495.0,2001-10-01
Tennessee,224309860.0,2001-11-01
Tennessee,269984210.0,2001-12-01
Tennessee,248976429.0,2002-01-01
Tennessee,205244229.0,2002-02-01
Tennessee,225280656.0,2002-03-01
Tennessee,265089328.0,2002-04-01
Tennessee,291822272.0,2002-05-01
Tennessee,259604320.0,2002-06-01
Tennessee,277548169.0,2002-07-01
Tennessee,266291867.0,2002-08-01
Tennessee,290378886.0,2002-09-01
Tennessee,236260028.0,2002-10-01
Tennessee,276396495.0,2002-11-01
Tennessee,246683813.0,2002-12-01
Tennessee,258671073.0,2003-01-01
Tennessee,196703337.0,2003-02-01
Tennessee,220735842.0,2003-03-01
Tennessee,276332007.0,2003-04-01
Tennessee,284082691.0,2003-05-01
Tennessee,271196639.0,2003-06-01
Tennessee,269839382.0,2003-07-01
Tennessee,272422683.0,2003-08-01
Tennessee,270164628.0,2003-09-01
Tennessee,244364305.0,2003-10-01
Tennessee,273058689.0,2003-11-01
Tennessee,258766436.0,2003-12-01
Tennessee,239209372.0,2004-01-01
Tennessee,220452198.0,2004-02-01
Tennessee,266480360.0,2004-03-01
Tennessee,262188431.0,2004-04-01
Tennessee,267730390.0,2004-05-01
Tennessee,260825064.0,2004-06-01
Tennessee,270278917.0,2004-07-01
Tennessee,278461837.0,2004-08-01
Tennessee,259209567.0,2004-09-01
Tennessee,277034385.0,2004-10-01
Tennessee,254146683.0,2004-11-01
Tennessee,264247266.0,2004-12-01
Tennessee,261243728.0,2005-01-01
Tennessee,206279928.0,2005-02-01
Tennessee,268090115.0,2005-03-01
Tennessee,270529635.0,2005-04-01
Tennessee,275633710.0,2005-05-01
Tennessee,263621493.0,2005-06-01
Tennessee,254074887.0,2005-07-01
Tennessee,281252140.0,2005-08-01
Tennessee,266078662.0,2005-09-01
Tennessee,276800536.0,2005-10-01
Tennessee,250880768.0,2005-11-01
Tennessee,268557314.0,2005-12-01
Tennessee,241081446.0,2006-01-01
Tennessee,215034916.0,2006-02-01
Tennessee,255174001.0,2006-03-01
Tennessee,272940403.0,2006-04-01
Tennessee,266826883.0,2006-05-01
Tennessee,273632814.0,2006-06-01
Tennessee,254212328.0,2006-07-01
Tennessee,273413737.0,2006-08-01
Tennessee,263075988.0,2006-09-01
Tennessee,245686726.0,2006-10-01
Tennessee,277703790.0,2006-11-01
Tennessee,290024339.0,2006-12-01
Tennessee,250276462.0,2007-01-01
Tennessee,236432422.0,2007-02-01
Tennessee,239603278.0,2007-03-01
Tennessee,266776894.0,2007-04-01
Tennessee,268391827.0,2007-05-01
Tennessee,287640252.0,2007-06-01
Tennessee,268948993.0,2007-07-01
Tennessee,286344901.0,2007-08-01
Tennessee,279751450.0,2007-09-01
Tennessee,262366108.0,2007-10-01
Tennessee,251517444.0,2007-11-01
Tennessee,270811926.0,2007-12-01
Tennessee,266375484.0,2008-01-01
Tennessee,236274193.0,2008-02-01
Tennessee,255937917.0,2008-03-01
Tennessee,260707137.0,2008-04-01
Tennessee,289017720.0,2008-05-01
Tennessee,256498587.0,2008-06-01
Tennessee,255442240.0,2008-07-01
Tennessee,260730540.0,2008-08-01
Tennessee,222624188.0,2008-09-01
Tennessee,288131747.0,2008-10-01
Tennessee,251781036.0,2008-11-01
Tennessee,231112714.0,2008-12-01
Tennessee,275343730.0,2009-01-01
Tennessee,225410650.0,2009-02-01
Tennessee,272840738.0,2009-03-01
Tennessee,250428769.0,2009-04-01
Tennessee,296583232.0,2009-05-01
Tennessee,269175917.0,2009-06-01
Tennessee,296014831.0,2009-07-01
Tennessee,256710986.0,2009-08-01
Tennessee,277467993.0,2009-09-01
Tennessee,251094389.0,2009-10-01
Tennessee,248700341.0,2009-11-01
Tennessee,243592792.0,2009-12-01
Tennessee,267560635.0,2010-01-01
Tennessee,212189722.0,2010-02-01
Tennessee,254250889.0,2010-03-01
Tennessee,262577009.0,2010-04-01
Tennessee,311537208.0,2010-05-01
Tennessee,266323925.0,2010-06-01
Tennessee,289259101.0,2010-07-01
Tennessee,293008884.0,2010-08-01
Tennessee,260129544.0,2010-09-01
Tennessee,287167114.0,2010-10-01
Tennessee,253743477.0,2010-11-01
Tennessee,256415673.0,2010-12-01
Tennessee,261827527.0,2011-01-01
Tennessee,212873747.0,2011-02-01
Tennessee,271561104.0,2011-03-01
Tennessee,267794927.0,2011-04-01
Tennessee,298372876.0,2011-05-01
Tennessee,271512252.0,2011-06-01
Tennessee,273325591.0,2011-07-01
Tennessee,272502043.0,2011-08-01
Tennessee,258509076.0,2011-09-01
Tennessee,263457791.0,2011-10-01
Tennessee,269417729.0,2011-11-01
Tennessee,272623050.0,2011-12-01
Tennessee,258821008.0,2012-01-01
Tennessee,221145952.0,2012-02-01
Tennessee,248664176.0,2012-03-01
Tennessee,283549504.0,2012-04-01
Tennessee,278734432.0,2012-05-01
Tennessee,283164704.0,2012-06-01
Tennessee,266722624.0,2012-07-01
Tennessee,266455968.0,2012-08-01
Tennessee,268862304.0,2012-09-01
Tennessee,269965856.0,2012-10-01
Tennessee,246359488.0,2012-11-01
Tennessee,274731552.0,2012-12-01
Tennessee,248223968.0,2013-01-01
Tennessee,217603872.0,2013-02-01
Tennessee,279031872.0,2013-03-01
Tennessee,263841360.0,2013-04-01
Tennessee,278628928.0,2013-05-01
Tennessee,295371200.0,2013-06-01
Tennessee,261102432.0,2013-07-01
Tennessee,270829664.0,2013-08-01
Tennessee,245370560.0,2013-09-01
Tennessee,280216384.0,2013-10-01
Tennessee,285667712.0,2013-11-01
Tennessee,246666256.0,2013-12-01
Tennessee,248546464.0,2014-01-01
Tennessee,237578432.0,2014-02-01
Tennessee,244550784.0,2014-03-01
Tennessee,284462624.0,2014-04-01
Tennessee,293396288.0,2014-05-01
Tennessee,282973824.0,2014-06-01
Tennessee,274921184.0,2014-07-01
Tennessee,277188768.0,2014-08-01
Tennessee,268092144.0,2014-09-01
Tennessee,260806624.0,2014-10-01
Tennessee,285051840.0,2014-11-01
Tennessee,273582592.0,2014-12-01
Tennessee,273378112.0,2015-01-01
Tennessee,232344592.0,2015-02-01
Tennessee,240710560.0,2015-03-01
Tennessee,274807456.0,2015-04-01
Tennessee,289430528.0,2015-05-01
Tennessee,308957056.0,2015-06-01
Tennessee,290051648.0,2015-07-01
Tennessee,291349664.0,2015-08-01
Tennessee,275638560.0,2015-09-01
Tennessee,292550144.0,2015-10-01
Tennessee,283585984.0,2015-11-01
Tennessee,254717456.0,2015-12-01
Tennessee,286698016.0,2016-01-01
Tennessee,233350496.0,2016-02-01
Tennessee,295888800.0,2016-03-01
Tennessee,281010304.0,2016-04-01
Tennessee,302049248.0,2016-05-01
Tennessee,319485056.0,2016-06-01
Tennessee,290150400.0,2016-07-01
Tennessee,305230432.0,2016-08-01
Tennessee,255658208.0,2016-09-01
Tennessee,332202080.0,2016-10-01
Tennessee,266130272.0,2016-11-01
Tennessee,303550560.0,2016-12-01
Tennessee,256828112.0,2017-01-01
Tennessee,247989232.0,2017-02-01
Tennessee,281755936.0,2017-03-01
Tennessee,308868448.0,2017-04-01
Tennessee,288699392.0,2017-05-01
Tennessee,310147488.0,2017-06-01
Tennessee,305886880.0,2017-07-01
Tennessee,315026944.0,2017-08-01
Tennessee,309979008.0,2017-09-01
Tennessee,293098176.0,2017-10-01
Tennessee,279624640.0,2017-11-01
Tennessee,285415168.0,2017-12-01
Tennessee,248275584.0,2018-01-01
Tennessee,244278512.0,2018-02-01
Tennessee,290210752.0,2018-03-01
Tennessee,297378688.0,2018-04-01
Tennessee,310126720.0,2018-05-01
Tennessee,293857952.0,2018-06-01
Tennessee,314743136.0,2018-07-01
Tennessee,308590816.0,2018-08-01
Tennessee,288038496.0,2018-09-01
Tennessee,296648576.0,2018-10-01
Tennessee,284071008.0,2018-11-01
Tennessee,296160832.0,2018-12-01
Tennessee,264372528.0,2019-01-01
Tennessee,230222528.0,2019-02-01
Tennessee,305178176.0,2019-03-01
Tennessee,302038048.0,2019-04-01
Tennessee,303949952.0,2019-05-01
Tennessee,289493120.0,2019-06-01
Tennessee,321738368.0,2019-07-01
Tennessee,306238624.0,2019-08-01
Tennessee,292863456.0,2019-09-01
Tennessee,291837792.0,2019-10-01
Tennessee,292935360.0,2019-11-01
Tennessee,287345216.0,2019-12-01
Tennessee,279625450.0,2020-01-01
Tennessee,250150964.0,2020-02-01
Tennessee,275501205.0,2020-03-01
Tennessee,182909830.0,2020-04-01
Tennessee,257170248.0,2020-05-01
Tennessee,286137010.0,2020-06-01
Tennessee,284055758.0,2020-07-01
Tennessee,282436564.0,2020-08-01
Tennessee,289802040.0,2020-09-01
Tennessee,281555868.0,2020-10-01
Tennessee,263800845.0,2020-11-01
Tennessee,272996564.0,2020-12-01
Tennessee,262611332.0,2021-01-01
Tennessee,219084838.0,2021-02-01
Tennessee,260649389.0,2021-03-01
Tennessee,308810487.0,2021-04-01
Tennessee,310703055.0,2021-05-01
Tennessee,308467589.0,2021-06-01
Tennessee,309785413.0,2021-07-01
Tennessee,311803450.0,2021-08-01
Tennessee,288928921.0,2021-09-01
Tennessee,293972047.0,2021-10-01
Tennessee,291232994.0,2021-11-01
Tennessee,290628592.0,2021-12-01
