year,zip,total pop.
2022,95709.0,6103
2022,95713.0,10280
2022,95714.0,411
2022,95715.0,110
2022,95717.0,129
2022,95720.0,107
2022,95721.0,0
2022,95722.0,4829
2022,95726.0,7974
2022,95728.0,549
2022,95735.0,51
2022,95736.0,131
2022,95742.0,14883
2022,95746.0,22743
2022,95747.0,75681
2022,95757.0,53232
2022,95758.0,66153
2022,95762.0,45842
2022,95765.0,43059
2022,95776.0,26352
2022,95811.0,8456
2022,94203.0,12248
2022,94204.0,12248
2022,94205.0,12248
2022,94206.0,12248
2022,94207.0,12248
2022,94208.0,12248
2022,94209.0,12248
2022,94211.0,12248
2022,94229.0,12248
2022,94230.0,12248
2022,94232.0,12248
2022,94234.0,12248
2022,94235.0,12248
2022,94236.0,12248
2022,94237.0,12248
2022,94239.0,12248
2022,94240.0,12248
2022,94244.0,12248
2022,94245.0,12248
2022,94247.0,12248
2022,94248.0,12248
2022,94249.0,12248
2022,94250.0,12248
2022,94252.0,12248
2022,94254.0,12248
2022,94256.0,12248
2022,94257.0,12248
2022,94258.0,12248
2022,94259.0,12248
2022,94261.0,12248
2022,94262.0,12248
2022,94263.0,12248
2022,94267.0,12248
2022,94268.0,12248
2022,94269.0,12248
2022,94271.0,12248
2022,94273.0,12248
2022,94274.0,12248
2022,94277.0,12248
2022,94278.0,12248
2022,94279.0,12248
2022,94280.0,12248
2022,94282.0,12248
2022,94283.0,12248
2022,94284.0,12248
2022,94285.0,12248
2022,94286.0,12248
2022,94287.0,12248
2022,94288.0,12248
2022,94289.0,12248
2022,94290.0,12248
2022,94291.0,12248
2022,94293.0,12248
2022,94294.0,12248
2022,94295.0,12248
2022,94296.0,12248
2022,94297.0,12248
2022,94298.0,12248
2022,94299.0,12248
2022,95812.0,12248
2022,95814.0,12248
2022,95840.0,12248
2022,95867.0,12248
2022,95894.0,12248
2022,95813.0,26523
2022,95815.0,26523
2022,95851.0,26523
2022,95852.0,26523
2022,95853.0,26523
2022,95816.0,18334
2022,95817.0,14513
2022,95818.0,23062
2022,95819.0,19806
2022,95820.0,36024
2022,95821.0,37436
2022,95860.0,37436
2022,95822.0,46413
2022,95823.0,82983
2022,95824.0,30556
2022,95825.0,37310
2022,95865.0,37310
2022,95866.0,37310
2022,95826.0,40205
2022,95827.0,21084
2022,95828.0,60850
2022,95829.0,31297
2022,95830.0,746
2022,95831.0,44450
2022,95832.0,13116
2022,95833.0,40908
2022,95834.0,34892
2022,95835.0,40957
2022,95837.0,306
2022,95838.0,41311
2022,95841.0,21542
2022,95842.0,34775
2022,95843.0,47195
2022,95864.0,25728
2022,95901.0,36119
2022,95903.0,1868
2022,95910.0,148
2022,95912.0,4908
2022,,313
2022,95914.0,450
2022,95915.0,0
2022,95980.0,0
2022,95916.0,965
2022,95917.0,4091
2022,95918.0,1807
2022,95972.0,1807
2022,95919.0,1183
2022,95920.0,164
2022,95922.0,593
2022,95923.0,43
2022,95925.0,188
2022,95926.0,42362
2022,95976.0,42362
2022,95928.0,38412
2022,95929.0,38412
2022,,0
2022,95930.0,417
2022,95932.0,7789
2022,95934.0,33
2022,95935.0,465
2022,95936.0,121
2022,95937.0,1145
2022,95938.0,4451
2022,95939.0,376
2022,95941.0,396
2022,95942.0,1786
2022,95943.0,670
2022,95944.0,65
2022,95712.0,27388
2022,95924.0,27388
2022,95945.0,27388
2022,95946.0,9049
2022,95947.0,1407
2022,95948.0,11456
2022,95949.0,21232
2022,95950.0,442
2022,95951.0,2522
2022,95953.0,11201
2022,95954.0,10163
2022,95955.0,1413
2022,95956.0,458
2022,95957.0,752
2022,,0
2022,95959.0,18244
2022,95960.0,594
2022,95961.0,32663
2022,95962.0,1136
2022,95963.0,16485
2022,95940.0,20835
2022,95958.0,20835
2022,95965.0,20835
2022,95966.0,30108
2022,95968.0,1366
2022,95967.0,7564
2022,95969.0,7564
2022,95970.0,466
2022,95971.0,5931
2022,,142
2022,95927.0,38323
2022,95973.0,38323
2022,95974.0,65
2022,95975.0,1628
2022,95977.0,1822
2022,95978.0,98
2022,95979.0,374
2022,95981.0,52
2022,95982.0,3084
2022,95983.0,395
2022,95984.0,177
2022,95986.0,104
2022,95987.0,6504
2022,95913.0,8748
2022,95988.0,8748
2022,95991.0,43978
2022,95992.0,43978
2022,95993.0,37222
2022,96001.0,34721
2022,96002.0,34634
2022,96003.0,43945
2022,96070.0,43945
2022,96079.0,43945
2022,96089.0,43945
2022,96006.0,587
2022,96007.0,24849
2022,96008.0,1123
2022,96009.0,247
2022,96010.0,28
2022,96011.0,232
2022,96013.0,4212
2022,96014.0,173
2022,96015.0,560
2022,96016.0,319
2022,96017.0,143
2022,96019.0,10466
2022,96099.0,10466
2022,96020.0,2593
2022,96021.0,15746
2022,96022.0,14751
2022,96023.0,1189
2022,96024.0,1105
2022,96025.0,2247
2022,96027.0,1907
2022,96028.0,1805
2022,96029.0,120
2022,96031.0,66
2022,96032.0,2606
2022,96033.0,321
2022,96095.0,321
2022,96034.0,345
2022,96035.0,4097
2022,96078.0,4097
2022,96037.0,131
2022,96038.0,499
2022,96039.0,726
2022,96040.0,71
2022,96041.0,3511
2022,96044.0,1215
2022,96046.0,328
2022,96047.0,843
2022,96048.0,1283
2022,96050.0,400
2022,96051.0,1067
2022,96052.0,2538
2022,96054.0,269
2022,96055.0,3760
2022,96056.0,1318
2022,96057.0,1158
2022,96058.0,809
2022,96059.0,323
2022,96061.0,0
2022,96062.0,1002
2022,96063.0,77
2022,96064.0,4690
2022,96065.0,364
2022,96067.0,7321
2022,96068.0,125
2022,96069.0,1390
2022,96071.0,7
2022,96073.0,5648
2022,96074.0,183
2022,96075.0,341
2022,96076.0,152
2022,,135
2022,96080.0,31190
2022,96084.0,664
2022,96085.0,38
2022,96086.0,268
2022,96087.0,824
2022,96088.0,4703
2022,96090.0,421
2022,96091.0,693
2022,96092.0,402
2022,96093.0,3959
2022,96094.0,6985
2022,96096.0,784
2022,96097.0,10154
2022,96101.0,4824
2022,96103.0,1340
2022,96104.0,962
2022,96105.0,429
2022,96106.0,465
2022,96107.0,868
2022,96108.0,149
2022,96109.0,1297
2022,96110.0,37
2022,96111.0,23
2022,96112.0,172
2022,96113.0,2164
2022,96114.0,2927
2022,96115.0,122
2022,96116.0,19
2022,96117.0,288
2022,96118.0,1581
2022,96119.0,31
2022,96120.0,1209
2022,96121.0,145
2022,96122.0,4121
2022,96123.0,62
2022,96124.0,320
2022,96125.0,234
2022,96126.0,227
2022,96128.0,600
2022,96129.0,640
2022,96127.0,21460
2022,96130.0,21460
2022,96132.0,17
2022,96133.0,188
2022,96134.0,2236
2022,96135.0,106
2022,96136.0,40
2022,96137.0,2949
2022,96140.0,1219
2022,96141.0,592
2022,96142.0,946
2022,96143.0,3130
2022,96145.0,3081
2022,96146.0,1147
2022,96148.0,630
2022,96150.0,29457
2022,96151.0,29457
2022,96152.0,29457
2022,96154.0,29457
2022,96156.0,29457
2022,96157.0,29457
2022,96158.0,29457
2022,96155.0,0
2022,96160.0,19146
2022,96161.0,19146
2022,96162.0,19146
2022,97635.0,345
2023,89010.0,355
2023,89019.0,2355
2023,89060.0,12783
2023,89061.0,7835
2023,89439.0,2071
2023,90001.0,56403
2023,90002.0,52735
2023,90003.0,71708
2023,90004.0,58844
2023,90005.0,38747
2023,90006.0,55192
2023,90007.0,39253
2023,90008.0,33443
2023,90010.0,4478
2023,90011.0,102784
2023,90009.0,37463
2023,90012.0,37463
2023,90030.0,37463
2023,90050.0,37463
2023,90051.0,37463
2023,90052.0,37463
2023,90053.0,37463
2023,90054.0,37463
2023,90055.0,37463
2023,90060.0,37463
2023,90070.0,37463
2023,90072.0,37463
2023,90074.0,37463
2023,90075.0,37463
2023,90076.0,37463
2023,90078.0,37463
2023,90080.0,37463
2023,90081.0,37463
2023,90082.0,37463
2023,90083.0,37463
2023,90084.0,37463
2023,90086.0,37463
2023,90087.0,37463
2023,90088.0,37463
2023,90091.0,37463
2023,90093.0,37463
2023,90096.0,37463
2023,90099.0,37463
2023,90013.0,14891
2023,90014.0,9540
2023,90015.0,25257
2023,90016.0,46102
2023,90017.0,28981
2023,90018.0,48812
2023,90019.0,59288
2023,90020.0,38361
2023,90021.0,3152
2023,90022.0,61638
2023,90023.0,44608
2023,90024.0,50830
2023,90025.0,45238
2023,90026.0,62902
2023,90027.0,46049
2023,90028.0,31441
2023,90029.0,33830
2023,90031.0,36881
2023,90032.0,43724
2023,90033.0,46540
2023,90034.0,55120
2023,90035.0,27851
2023,90036.0,38784
2023,90037.0,67895
2023,90038.0,27807
2023,90039.0,28572
2023,90040.0,11683
2023,90041.0,27351
2023,90042.0,58344
2023,90043.0,43548
2023,90044.0,95859
2023,90045.0,42352
2023,90046.0,48905
2023,90047.0,50925
2023,90048.0,20796
2023,90049.0,36735
2023,,0
2023,90056.0,8908
2023,90057.0,45548
2023,90058.0,3409
2023,90059.0,38015
2023,90061.0,28478
2023,90062.0,32110
2023,90063.0,50536
2023,90064.0,26494
2023,90065.0,45075
2023,90066.0,54975
2023,90067.0,3165
2023,90068.0,21569
2023,90069.0,20318
2023,90071.0,304
2023,90189.0,304
2023,90073.0,1053
2023,90077.0,8158
2023,90079.0,0
2023,90089.0,4777
2023,90094.0,12127
2023,90095.0,0
2023,90201.0,93783
2023,90202.0,93783
2023,90209.0,19652
2023,90210.0,19652
2023,90213.0,19652
2023,90211.0,8871
2023,90212.0,10834
2023,90220.0,49156
2023,90223.0,49156
2023,90221.0,50782
2023,90222.0,32173
2023,90230.0,31570
2023,90231.0,16804
2023,90232.0,16804
2023,90233.0,16804
2023,90240.0,25326
2023,90239.0,45484
2023,90241.0,45484
2023,90242.0,40983
2023,90245.0,16863
2023,90247.0,47303
2023,90248.0,11144
2023,90249.0,25967
2023,90250.0,94991
2023,90251.0,94991
2023,90254.0,19248
2023,90255.0,70363
2023,90260.0,32379
2023,90261.0,32379
2023,90262.0,64918
2023,90263.0,1895
2023,90264.0,15914
2023,90265.0,15914
2023,90266.0,34584
2023,90270.0,24522
2023,90272.0,21438
2023,90274.0,24988
2023,90275.0,41367
2023,90277.0,35391
2023,90278.0,42536
2023,90280.0,91719
2023,90290.0,5948
2023,90291.0,25738
2023,90294.0,25738
2023,90292.0,23684
2023,90293.0,12784
2023,90301.0,36428
2023,90306.0,36428
2023,90308.0,36428
2023,90311.0,36428
2023,90312.0,36428
2023,90302.0,28871
2023,90303.0,23169
2023,90304.0,26215
2023,90305.0,14612
2023,90401.0,7925
2023,90406.0,7925
2023,90407.0,7925
2023,90408.0,7925
2023,90409.0,7925
2023,90410.0,7925
2023,90411.0,7925
2023,90402.0,11178
2023,90403.0,25087
2023,90404.0,22881
2023,90405.0,26809
2023,90501.0,41319
2023,90502.0,18114
2023,90503.0,43764
2023,90504.0,33321
2023,90505.0,35605
2023,90506.0,0
2023,90601.0,30472
2023,90607.0,30472
2023,90608.0,30472
2023,90609.0,30472
2023,90610.0,30472
2023,90602.0,25823
2023,90603.0,20361
2023,90604.0,39378
2023,90605.0,39224
2023,90606.0,31881
2023,90620.0,46992
2023,90622.0,46992
2023,90621.0,35735
2023,90624.0,35735
2023,90623.0,15369
2023,90630.0,49565
2023,90631.0,68615
2023,90632.0,68615
2023,90633.0,68615
2023,90637.0,45714
2023,90638.0,45714
2023,90639.0,45714
2023,,1714
2023,90640.0,61615
2023,90650.0,100808
2023,90651.0,100808
2023,90652.0,100808
2023,90660.0,60821
2023,90661.0,60821
2023,90662.0,60821
2023,90670.0,18255
2023,90671.0,18255
2023,90680.0,31949
2023,90701.0,16044
2023,90702.0,16044
2023,90703.0,48607
2023,90704.0,3764
2023,90706.0,77396
2023,90707.0,77396
2023,90224.0,26777
2023,90267.0,26777
2023,90295.0,26777
2023,90296.0,26777
2023,90307.0,26777
2023,90309.0,26777
2023,90310.0,26777
2023,90507.0,26777
2023,90508.0,26777
2023,90509.0,26777
2023,90510.0,26777
2023,90710.0,26777
2023,90711.0,26777
2023,90733.0,26777
2023,90734.0,26777
2023,90749.0,26777
2023,90809.0,26777
2023,90842.0,26777
2023,90847.0,26777
2023,90848.0,26777
2023,90853.0,26777
2023,91610.0,26777
2023,90712.0,30672
2023,90714.0,30672
2023,90713.0,28583
2023,90715.0,20668
2023,90716.0,13743
2023,90717.0,21319
2023,90720.0,24021
2023,90721.0,24021
2023,90723.0,52546
2023,90731.0,62452
2023,90732.0,23104
2023,90740.0,24382
2023,90742.0,385
2023,90743.0,478
2023,90744.0,53678
2023,90748.0,53678
2023,90745.0,57952
2023,90746.0,27465
2023,90747.0,17
2023,90755.0,11654
2023,90801.0,39859
2023,90802.0,39859
2023,90832.0,39859
2023,90844.0,39859
2023,90899.0,39859
2023,90803.0,31804
2023,90804.0,38306
2023,90805.0,94631
2023,90806.0,39972
2023,90807.0,33320
2023,90846.0,33320
2023,90808.0,39351
2023,90810.0,35648
2023,90895.0,35648
2023,90813.0,51689
2023,90814.0,20676
2023,90815.0,43461
2023,90840.0,43461
2023,90822.0,93
2023,90831.0,0
2023,90833.0,0
2023,90834.0,0
2023,90835.0,0
2023,,0
2023,91001.0,36402
2023,91003.0,36402
2023,91006.0,32106
2023,91007.0,33141
2023,91066.0,33141
2023,91077.0,33141
2023,91008.0,754
2023,91009.0,27245
2023,91010.0,27245
2023,91011.0,20094
2023,91012.0,20094
2023,91016.0,41710
2023,91017.0,41710
2023,91020.0,7265
2023,91021.0,7265
2023,91024.0,11020
2023,91025.0,11020
2023,91030.0,26297
2023,91031.0,26297
2023,91040.0,21436
2023,91041.0,27055
2023,91042.0,27055
2023,91043.0,27055
2023,91046.0,142
2023,91101.0,20814
2023,91102.0,20814
2023,91109.0,20814
2023,91110.0,20814
2023,91114.0,20814
2023,91115.0,20814
2023,91116.0,20814
2023,91117.0,20814
2023,91121.0,20814
2023,91123.0,20814
2023,91124.0,20814
2023,91125.0,20814
2023,91126.0,20814
2023,91129.0,20814
2023,91182.0,20814
2023,91184.0,20814
2023,91185.0,20814
2023,91188.0,20814
2023,91189.0,20814
2023,91199.0,20814
2023,91103.0,24910
2023,91104.0,35595
2023,91105.0,12546
2023,91106.0,23217
2023,91023.0,32944
2023,91107.0,32944
2023,91108.0,12464
2023,91118.0,12464
2023,,968
2023,91201.0,22261
2023,91202.0,22258
2023,91203.0,16482
2023,91204.0,18847
2023,91209.0,18847
2023,91221.0,18847
2023,91222.0,18847
2023,91225.0,18847
2023,91226.0,18847
2023,91205.0,34890
2023,91206.0,32330
2023,91207.0,10626
2023,91208.0,15467
2023,91210.0,334
2023,91214.0,31707
2023,91224.0,31707
2023,91301.0,24477
2023,91376.0,24477
2023,91302.0,26205
2023,91303.0,29522
2023,91305.0,29522
2023,91309.0,29522
2023,91304.0,53794
2023,91306.0,48177
2023,91396.0,48177
2023,91307.0,25823
2023,91308.0,25823
2023,91311.0,40557
2023,91313.0,40557
2023,91316.0,29246
2023,91416.0,29246
2023,91426.0,29246
2023,91319.0,43628
2023,91320.0,43628
2023,91321.0,32668
2023,91322.0,32668
2023,91324.0,29510
2023,91327.0,29510
2023,91328.0,29510
2023,91329.0,29510
2023,91325.0,35116
2023,91326.0,37068
2023,91330.0,2591
2023,91331.0,98820
2023,91333.0,98820
2023,91334.0,98820
2023,91335.0,74802
2023,91337.0,74802
2023,91340.0,33750
2023,91341.0,33750
2023,91342.0,93513
2023,91392.0,93513
2023,91343.0,61607
2023,91393.0,61607
2023,91344.0,53248
2023,91394.0,53248
2023,91345.0,18282
2023,91346.0,18282
2023,91395.0,18282
2023,91350.0,43621
2023,91351.0,33553
2023,91386.0,33553
2023,91352.0,46153
2023,91353.0,46153
2023,91354.0,33059
2023,91355.0,28777
2023,91380.0,28777
2023,91382.0,28777
2023,91383.0,28777
2023,91385.0,28777
2023,91356.0,30809
2023,91357.0,30809
2023,91360.0,42315
2023,91359.0,18728
2023,91361.0,18728
2023,91358.0,36205
2023,91362.0,36205
2023,91364.0,28662
2023,91365.0,28662
2023,91372.0,28662
2023,91367.0,45427
2023,91371.0,0
2023,91377.0,13656
2023,91381.0,21857
2023,91310.0,27278
2023,91384.0,27278
2023,91387.0,46283
2023,91390.0,18722
2023,91401.0,39011
2023,91402.0,66710
2023,91412.0,66710
2023,91403.0,25566
2023,91413.0,25566
2023,91495.0,25566
2023,91405.0,54887
2023,91406.0,52661
2023,91404.0,23520
2023,91407.0,23520
2023,91408.0,23520
2023,91409.0,23520
2023,91410.0,23520
2023,91411.0,23520
2023,91470.0,23520
2023,91482.0,23520
2023,91496.0,23520
2023,91499.0,23520
2023,91423.0,32536
2023,91436.0,16424
2023,91501.0,19343
2023,91502.0,11732
2023,91503.0,11732
2023,91507.0,11732
2023,91508.0,11732
2023,91510.0,11732
2023,91521.0,11732
2023,91522.0,11732
2023,91523.0,11732
2023,91526.0,11732
2023,91504.0,27268
2023,91505.0,31843
2023,91506.0,18773
2023,91601.0,37033
2023,91603.0,37033
2023,91609.0,37033
2023,91611.0,37033
2023,91612.0,37033
2023,91615.0,37033
2023,91616.0,37033
2023,91618.0,37033
2023,91602.0,19760
2023,91604.0,32118
2023,91614.0,32118
2023,91605.0,52086
2023,91606.0,43202
2023,91607.0,30918
2023,91617.0,30918
2023,91608.0,38
2023,91701.0,38597
2023,91702.0,61766
2023,91706.0,71620
2023,91708.0,17308
2023,91709.0,78200
2023,91710.0,80186
2023,91711.0,37538
2023,91722.0,34087
2023,91723.0,18200
2023,91724.0,28113
2023,91729.0,71692
2023,91730.0,71692
2023,91731.0,28122
2023,91734.0,28122
2023,91735.0,28122
2023,91732.0,58056
2023,91733.0,41716
2023,91737.0,22797
2023,91739.0,41722
2023,91740.0,26160
2023,91741.0,26166
2023,91744.0,78253
2023,91747.0,78253
2023,91749.0,78253
2023,91714.0,54996
2023,91715.0,54996
2023,91716.0,54996
2023,91745.0,54996
2023,91746.0,28256
2023,91748.0,43137
2023,91750.0,33267
2023,91752.0,37551
2023,91754.0,33176
2023,91755.0,26413
2023,91756.0,26413
2023,91759.0,290
2023,91743.0,62506
2023,91761.0,62506
2023,91758.0,63656
2023,91762.0,63656
2023,91763.0,37515
2023,91764.0,55412
2023,91765.0,44779
2023,91766.0,68673
2023,91769.0,68673
2023,91767.0,50308
2023,91768.0,34921
2023,91770.0,58893
2023,91771.0,58893
2023,91772.0,58893
2023,91773.0,33917
2023,91775.0,23776
2023,91776.0,37769
2023,91778.0,37769
2023,91780.0,35136
2023,91784.0,26900
2023,91785.0,55519
2023,91786.0,55519
2023,91788.0,40933
2023,91789.0,40933
2023,91790.0,44791
2023,91793.0,44791
2023,91791.0,33321
2023,91792.0,30921
2023,91801.0,53730
2023,91802.0,53730
2023,91804.0,53730
2023,91896.0,53730
2023,91899.0,53730
2023,91803.0,27803
2023,91901.0,18300
2023,91903.0,18300
2023,91902.0,17445
2023,91908.0,17445
2023,91905.0,1466
2023,91906.0,3375
2023,91909.0,77957
2023,91910.0,77957
2023,91912.0,77957
2023,91921.0,77957
2023,91911.0,84619
2023,91913.0,57067
2023,91914.0,17036
2023,91915.0,35385
2023,91916.0,1757
2023,91917.0,889
2023,91931.0,735
2023,91932.0,25897
2023,91933.0,25897
2023,91934.0,1265
2023,91935.0,9466
2023,91941.0,33706
2023,91942.0,40920
2023,91943.0,40920
2023,91944.0,40920
2023,91945.0,27531
2023,91946.0,27531
2023,91948.0,123
2023,91950.0,57173
2023,91951.0,57173
2023,91962.0,2457
2023,91963.0,617
2023,91976.0,62957
2023,91977.0,62957
2023,91979.0,62957
2023,91978.0,10511
2023,91980.0,157
2023,91987.0,157
2023,92003.0,4978
2023,92004.0,3030
2023,92007.0,11764
2023,92008.0,27707
2023,92013.0,27707
2023,92018.0,27707
2023,92009.0,45778
2023,92010.0,17300
2023,92011.0,23715
2023,92014.0,13260
2023,92019.0,45801
2023,92020.0,58490
2023,92022.0,58490
2023,92021.0,69306
2023,92023.0,50030
2023,92024.0,50030
2023,92025.0,50046
2023,92030.0,50046
2023,92033.0,50046
2023,92046.0,50046
2023,92026.0,53041
2023,92027.0,55232
2023,92028.0,50905
2023,92088.0,50905
2023,92029.0,20296
2023,92036.0,3128
2023,92037.0,39284
2023,92038.0,39284
2023,92039.0,39284
2023,92092.0,39284
2023,92093.0,39284
2023,92161.0,39284
2023,92040.0,45978
2023,92049.0,37546
2023,92051.0,37546
2023,92052.0,37546
2023,92054.0,37546
2023,92055.0,11181
2023,92056.0,53265
2023,92057.0,57994
2023,92058.0,49189
2023,92068.0,49189
2023,92059.0,1449
2023,92060.0,591
2023,92061.0,1693
2023,92064.0,48555
2023,92074.0,48555
2023,92065.0,37397
2023,92066.0,314
2023,92067.0,8245
2023,92069.0,46825
2023,92079.0,46825
2023,92096.0,46825
2023,92070.0,749
2023,92071.0,59739
2023,92072.0,59739
2023,92075.0,11996
2023,92078.0,53542
2023,92081.0,29596
2023,92082.0,20596
2023,92083.0,37957
2023,92085.0,37957
2023,92084.0,49533
2023,92086.0,1410
2023,92143.0,1410
2023,92091.0,1215
2023,,985
2023,,4090
2023,,0
2023,92101.0,48163
2023,92112.0,48163
2023,92138.0,48163
2023,92142.0,48163
2023,92149.0,48163
2023,92150.0,48163
2023,92152.0,48163
2023,92153.0,48163
2023,92158.0,48163
2023,92159.0,48163
2023,92160.0,48163
2023,92163.0,48163
2023,92165.0,48163
2023,92166.0,48163
2023,92167.0,48163
2023,92168.0,48163
2023,92169.0,48163
2023,92170.0,48163
2023,92171.0,48163
2023,92172.0,48163
2023,92174.0,48163
2023,92175.0,48163
2023,92176.0,48163
2023,92177.0,48163
2023,92179.0,48163
2023,92186.0,48163
2023,92187.0,48163
2023,92190.0,48163
2023,92191.0,48163
2023,92192.0,48163
2023,92193.0,48163
2023,92195.0,48163
2023,92196.0,48163
2023,92197.0,48163
2023,92198.0,48163
2023,92102.0,39001
2023,92103.0,34817
2023,92199.0,34817
2023,92104.0,46912
2023,92105.0,71284
2023,92106.0,20863
2023,92107.0,29789
2023,92108.0,24401
2023,92109.0,44456
2023,92110.0,31186
2023,92111.0,45888
2023,92113.0,49047
2023,92136.0,49047
2023,92114.0,64820
2023,92115.0,64011
2023,92182.0,64011
2023,92116.0,31484
2023,92117.0,52645
2023,92118.0,18495
2023,92178.0,18495
2023,92119.0,24868
2023,92120.0,31797
2023,92121.0,4157
2023,92122.0,45437
2023,92137.0,45437
2023,92123.0,32999
2023,92124.0,31032
2023,92126.0,77239
2023,92127.0,50711
2023,92128.0,48492
2023,92129.0,53080
2023,92130.0,59768
2023,92131.0,35831
2023,92132.0,0
2023,92134.0,295
2023,92135.0,1013
2023,,8774
2023,92139.0,34780
2023,92140.0,2490
2023,92145.0,2583
2023,92147.0,172
2023,92154.0,82832
2023,92155.0,141
2023,,24
2023,92173.0,26507
2023,,3034
2023,,0
2023,92201.0,66364
2023,92202.0,66364
2023,92203.0,33381
2023,92210.0,4830
2023,92211.0,27375
2023,92220.0,33428
2023,92222.0,0
2023,92223.0,62797
2023,92225.0,21101
2023,92226.0,21101
2023,92227.0,28147
2023,92230.0,2105
2023,92231.0,38547
2023,92232.0,38547
2023,92233.0,6837
2023,92234.0,52047
2023,92235.0,52047
2023,92236.0,42884
2023,92239.0,167
2023,92240.0,40918
2023,92241.0,8624
2023,92242.0,1203
2023,92243.0,48556
2023,92249.0,7308
2023,92250.0,7854
2023,92251.0,27197
2023,92252.0,7916
2023,92247.0,38281
2023,92253.0,38281
2023,92248.0,38281
2023,92254.0,10779
2023,92256.0,3907
2023,92257.0,2185
2023,92258.0,508
2023,92259.0,237
2023,92255.0,30751
2023,92260.0,30751
2023,92262.0,26064
2023,92263.0,20250
2023,92264.0,20250
2023,92266.0,152
2023,92267.0,0
2023,92268.0,315
2023,92270.0,17375
2023,92244.0,1551
2023,92273.0,1551
2023,92274.0,17909
2023,92275.0,1410
2023,92276.0,7662
2023,92277.0,27742
2023,92278.0,3839
2023,92280.0,0
2023,92281.0,1904
2023,92282.0,1494
2023,92283.0,1795
2023,92284.0,25782
2023,92286.0,25782
2023,92285.0,2914
2023,92301.0,38651
2023,92304.0,0
2023,92305.0,371
2023,92307.0,40666
2023,92308.0,42402
2023,92309.0,490
2023,92310.0,8791
2023,92311.0,33982
2023,92312.0,33982
2023,92313.0,13069
2023,92314.0,10410
2023,92315.0,5215
2023,92316.0,31909
2023,,708
2023,92320.0,10680
2023,92321.0,828
2023,92322.0,605
2023,92324.0,57049
2023,92325.0,9689
2023,92327.0,706
2023,92328.0,872
2023,92332.0,106
2023,92333.0,403
2023,92331.0,95295
2023,92334.0,95295
2023,92335.0,95295
2023,92336.0,103393
2023,92337.0,36944
2023,92338.0,0
2023,92339.0,1277
2023,92341.0,299
2023,92342.0,6677
2023,92344.0,20671
2023,92340.0,87906
2023,92345.0,87906
2023,92346.0,56956
2023,92369.0,56956
2023,92347.0,630
2023,,394
2023,92352.0,6496
2023,92318.0,23076
2023,92350.0,23076
2023,92354.0,23076
2023,92357.0,23076
2023,92356.0,6665
2023,92358.0,712
2023,92359.0,9394
2023,92363.0,5392
2023,92323.0,15
2023,92364.0,15
2023,92366.0,15
2023,92365.0,2514
2023,92368.0,925
2023,,3305
2023,92329.0,21678
2023,92371.0,21678
2023,92372.0,4854
2023,92373.0,34816
2023,92375.0,34816
2023,92374.0,44287
2023,92376.0,84161
2023,92377.0,21685
2023,92378.0,445
2023,92317.0,5301
2023,92382.0,5301
2023,92384.0,18
2023,92385.0,186
2023,92386.0,2037
2023,92389.0,169
2023,92391.0,2192
2023,92392.0,64352
2023,92394.0,39230
2023,92393.0,49323
2023,92395.0,49323
2023,92397.0,5699
2023,92398.0,1657
2023,92399.0,55029
2023,92401.0,2283
2023,92402.0,2283
2023,92403.0,2283
2023,92406.0,2283
2023,92413.0,2283
2023,92415.0,2283
2023,92418.0,2283
2023,92423.0,2283
2023,92427.0,2283
2023,92404.0,63067
2023,92405.0,31207
2023,92407.0,69191
2023,92408.0,13880
2023,92410.0,48286
2023,92411.0,27157
2023,,0
2023,92501.0,22079
2023,92503.0,88242
2023,92504.0,57085
2023,92505.0,53063
2023,92502.0,44311
2023,92506.0,44311
2023,92513.0,44311
2023,92514.0,44311
2023,92515.0,44311
2023,92516.0,44311
2023,92517.0,44311
2023,92519.0,44311
2023,92521.0,44311
2023,92522.0,44311
2023,92507.0,61920
2023,92508.0,36777
2023,92509.0,80149
2023,92518.0,1236
2023,,0
2023,92530.0,60877
2023,92531.0,60877
2023,92532.0,27268
2023,92536.0,2749
2023,92539.0,3480
2023,92543.0,39878
2023,92546.0,39878
2023,92544.0,51694
2023,92545.0,45771
2023,92548.0,6435
2023,92549.0,3823
2023,92551.0,36190
2023,92552.0,73189
2023,92553.0,73189
2023,92554.0,73189
2023,92556.0,73189
2023,92555.0,45751
2023,92557.0,55749
2023,92261.0,1891
2023,92561.0,1891
2023,92562.0,65116
2023,92564.0,65116
2023,92563.0,77860
2023,92567.0,10697
2023,92570.0,57336
2023,92572.0,57336
2023,92599.0,57336
2023,92571.0,60153
2023,92582.0,22732
2023,92581.0,33685
2023,92583.0,33685
2023,92584.0,57551
2023,92585.0,29500
2023,92586.0,19391
2023,92587.0,18382
2023,92589.0,5108
2023,92590.0,5108
2023,92593.0,5108
2023,92591.0,41673
2023,92592.0,80933
2023,92595.0,34505
2023,92596.0,36725
2023,92602.0,27358
2023,92603.0,19264
2023,92604.0,27750
2023,92606.0,24499
2023,92610.0,13182
2023,92612.0,33706
2023,92616.0,33706
2023,92697.0,33706
2023,92698.0,33706
2023,92614.0,29617
2023,92617.0,22172
2023,92618.0,62296
2023,92619.0,62296
2023,92650.0,62296
2023,92620.0,61744
2023,92624.0,6685
2023,92625.0,12328
2023,92626.0,50569
2023,92627.0,60751
2023,92628.0,60751
2023,92629.0,26198
2023,92609.0,66461
